id,@id,geometry,lat_lon,centroid
way/343716013,way/343716013,"POLYGON ((702793.1478101816 3050352.378939697, 702793.0429955267 3050342.623314551, 702803.1333679332 3050341.7377914335, 702805.6356134353 3050350.4802284646, 702793.1478101816 3050352.378939697))","[(702793.1478101816, 3050352.378939697), (702793.0429955267, 3050342.623314551), (702803.1333679332, 3050341.7377914335), (702805.6356134353, 3050350.4802284646), (702793.1478101816, 3050352.378939697)]",POINT (702798.6922341302 3050346.9843839738)
way/343716079,way/343716079,"POLYGON ((702785.9849559882 3050320.903550192, 702785.9763012194 3050305.3526106314, 702796.5682180632 3050305.7943938198, 702795.262380765 3050320.791490281, 702785.9849559882 3050320.903550192))","[(702785.9849559882, 3050320.903550192), (702785.9763012194, 3050305.3526106314), (702796.5682180632, 3050305.7943938198), (702795.262380765, 3050320.791490281), (702785.9849559882, 3050320.903550192)]",POINT (702790.926421281 3050313.038727212)
way/343716159,way/343716159,"POLYGON ((702742.1727656461 3050310.943663483, 702739.3950044899 3050302.7287030816, 702746.863842882 3050299.6936878134, 702749.9126486711 3050307.6471321825, 702742.1727656461 3050310.943663483))","[(702742.1727656461, 3050310.943663483), (702739.3950044899, 3050302.7287030816), (702746.863842882, 3050299.6936878134), (702749.9126486711, 3050307.6471321825), (702742.1727656461, 3050310.943663483)]",POINT (702744.5860720336 3050305.285655254)
way/343716335,way/343716335,"POLYGON ((702779.0581718625 3050291.2720235707, 702776.0444980155 3050281.2021177816, 702784.134158025 3050272.9014603677, 702788.899600008 3050289.3182945857, 702779.0581718625 3050291.2720235707))","[(702779.0581718625, 3050291.2720235707), (702776.0444980155, 3050281.2021177816), (702784.134158025, 3050272.9014603677), (702788.899600008, 3050289.3182945857), (702779.0581718625, 3050291.2720235707)]",POINT (702782.38559176 3050283.4586423775)
way/343716665,way/343716665,"POLYGON ((702795.8482449763 3050301.5594569105, 702793.9348400849 3050288.880905561, 702804.2952582935 3050287.201816157, 702804.8721050462 3050300.6562340152, 702795.8482449763 3050301.5594569105))","[(702795.8482449763, 3050301.5594569105), (702793.9348400849, 3050288.880905561), (702804.2952582935, 3050287.201816157), (702804.8721050462, 3050300.6562340152), (702795.8482449763, 3050301.5594569105)]",POINT (702799.7591906551 3050294.413265341)
way/502851186,way/502851186,"POLYGON ((702867.5701368202 3048068.0042420835, 702866.6651326043 3048058.2353721894, 702871.3356464029 3048057.802979328, 702871.2967365652 3048057.170549875, 702880.3262410793 3048056.6220359677, 702880.3498072728 3048056.9881966147, 702880.3596845181 3048056.9883604534, 702881.2548008373 3048066.7570681656, 702880.9480550492 3048066.785231771, 702882.3211743071 3048089.430313961, 702873.3017546599 3048089.9679079, 702871.9339012562 3048067.6000136156, 702867.5701368202 3048068.0042420835))","[(702867.5701368202, 3048068.0042420835), (702866.6651326043, 3048058.2353721894), (702871.3356464029, 3048057.802979328), (702871.2967365652, 3048057.170549875), (702880.3262410793, 3048056.6220359677), (702880.3498072728, 3048056.9881966147), (702880.3596845181, 3048056.9883604534), (702881.2548008373, 3048066.7570681656), (702880.9480550492, 3048066.785231771), (702882.3211743071, 3048089.430313961), (702873.3017546599, 3048089.9679079), (702871.9339012562, 3048067.6000136156), (702867.5701368202, 3048068.0042420835)]",POINT (702875.866033031 3048071.8953844206)
way/532183084,way/532183084,"POLYGON ((701659.1279986242 3048324.517765045, 701658.6816151559 3048319.2344918046, 701664.7956345191 3048318.725697856, 701665.2321384348 3048324.008808605, 701659.1279986242 3048324.517765045))","[(701659.1279986242, 3048324.517765045), (701658.6816151559, 3048319.2344918046), (701664.7956345191, 3048318.725697856), (701665.2321384348, 3048324.008808605), (701659.1279986242, 3048324.517765045)]",POINT (701661.9591933835 3048321.620992582)
way/532183085,way/532183085,"POLYGON ((701684.0948992586 3048344.824995075, 701684.3395317293 3048338.3782274905, 701693.7294134282 3048338.7215106073, 701693.4847759902 3048345.168278306, 701684.0948992586 3048344.824995075))","[(701684.0948992586, 3048344.824995075), (701684.3395317293, 3048338.3782274905), (701693.7294134282, 3048338.7215106073), (701693.4847759902, 3048345.168278306), (701684.0948992586, 3048344.824995075)]",POINT (701688.9121551482 3048341.773252588)
way/532183086,way/532183086,"POLYGON ((701723.1643071661 3048362.4720084113, 701727.5348501382 3048346.073491778, 701735.0501357622 3048348.059547713, 701730.6795829767 3048364.4580622716, 701723.1643071661 3048362.4720084113))","[(701723.1643071661, 3048362.4720084113), (701727.5348501382, 3048346.073491778), (701735.0501357622, 3048348.059547713), (701730.6795829767, 3048364.4580622716), (701723.1643071661, 3048362.4720084113)]",POINT (701729.1072194988 3048355.265775787)
way/532183087,way/532183087,"POLYGON ((701718.0268136908 3048360.680353363, 701723.2235205101 3048342.710471544, 701727.1666337192 3048343.8395630945, 701721.9699213052 3048361.8094435865, 701718.0268136908 3048360.680353363))","[(701718.0268136908, 3048360.680353363), (701723.2235205101, 3048342.710471544), (701727.1666337192, 3048343.8395630945), (701721.9699213052, 3048361.8094435865), (701718.0268136908, 3048360.680353363)]",POINT (701722.5967229173 3048352.2599558015)
way/532183088,way/532183088,"POLYGON ((701621.1201537867 3048226.88526965, 701621.5128801108 3048219.243890325, 701632.1148060306 3048219.784441983, 701631.7220730498 3048227.425821373, 701621.1201537867 3048226.88526965))","[(701621.1201537867, 3048226.88526965), (701621.5128801108, 3048219.243890325), (701632.1148060306, 3048219.784441983), (701631.7220730498, 3048227.425821373), (701621.1201537867, 3048226.88526965)]",POINT (701626.6174783116 3048223.3348554363)
way/532183089,way/532183089,"POLYGON ((701612.9813113041 3048270.5101207653, 701613.369649591 3048263.1346811787, 701621.5628238339 3048263.557930933, 701621.1744805828 3048270.9333705627, 701612.9813113041 3048270.5101207653))","[(701612.9813113041, 3048270.5101207653), (701613.369649591, 3048263.1346811787), (701621.5628238339, 3048263.557930933), (701621.1744805828, 3048270.9333705627), (701612.9813113041, 3048270.5101207653)]",POINT (701617.2720663751 3048267.03402549)
way/532183090,way/532183090,"POLYGON ((701611.8046184831 3048293.9441411956, 701611.3667979066 3048288.140071955, 701618.8548275277 3048287.587402027, 701619.2926446212 3048293.3914717445, 701611.8046184831 3048293.9441411956))","[(701611.8046184831, 3048293.9441411956), (701611.3667979066, 3048288.140071955), (701618.8548275277, 3048287.587402027), (701619.2926446212, 3048293.3914717445), (701611.8046184831, 3048293.9441411956)]",POINT (701615.3297221411 3048290.7657715026)
way/532183091,way/532183091,"POLYGON ((701620.9915224225 3048250.868592154, 701621.0435853455 3048247.710554254, 701638.2592481558 3048247.99438099, 701638.2071807814 3048251.152419087, 701620.9915224225 3048250.868592154))","[(701620.9915224225, 3048250.868592154), (701621.0435853455, 3048247.710554254), (701638.2592481558, 3048247.99438099), (701638.2071807814, 3048251.152419087), (701620.9915224225, 3048250.868592154)]",POINT (701629.6253843001 3048249.4314865554)
way/532183092,way/532183092,"POLYGON ((701516.6223318777 3048232.278819857, 701516.7612759437 3048223.8463080106, 701523.655452441 3048223.959906439, 701523.5165036151 3048232.392418497, 701516.6223318777 3048232.278819857))","[(701516.6223318777, 3048232.278819857), (701516.7612759437, 3048223.8463080106), (701523.655452441, 3048223.959906439), (701523.5165036151, 3048232.392418497), (701516.6223318777, 3048232.278819857)]",POINT (701520.138890997 3048228.1193627166)
way/532183093,way/532183093,"POLYGON ((701474.8936064197 3048223.6885433337, 701476.1861329926 3048209.9991313894, 701486.1394833245 3048210.927889271, 701484.8471280949 3048224.606220021, 701474.8936064197 3048223.6885433337))","[(701474.8936064197, 3048223.6885433337), (701476.1861329926, 3048209.9991313894), (701486.1394833245, 3048210.927889271), (701484.8471280949, 3048224.606220021), (701474.8936064197, 3048223.6885433337)]",POINT (701480.5159302843 3048217.305284749)
way/536018010,way/536018010,"POLYGON ((704941.0294583922 3047720.315149701, 704939.5317024644 3047704.7391042016, 704951.3773218903 3047703.6185609414, 704952.875248799 3047719.1835278263, 704941.0294583922 3047720.315149701))","[(704941.0294583922, 3047720.315149701), (704939.5317024644, 3047704.7391042016), (704951.3773218903, 3047703.6185609414), (704952.875248799, 3047719.1835278263), (704941.0294583922, 3047720.315149701)]",POINT (704946.2027508214 3047711.9642859725)
way/536018011,way/536018011,"POLYGON ((704856.2284528381 3047688.313773944, 704854.1068922181 3047666.320712274, 704869.8716965893 3047664.8112736596, 704871.9930440548 3047686.8154207086, 704856.2284528381 3047688.313773944))","[(704856.2284528381, 3047688.313773944), (704854.1068922181, 3047666.320712274), (704869.8716965893, 3047664.8112736596), (704871.9930440548, 3047686.8154207086), (704856.2284528381, 3047688.313773944)]",POINT (704863.0506619425 3047676.5650849435)
way/536021232,way/536021232,"POLYGON ((704877.7997931028 3047618.5572353415, 704878.6090498527 3047626.8727541426, 704863.3293153878 3047628.323804317, 704862.5299262307 3047620.008452563, 704877.7997931028 3047618.5572353415))","[(704877.7997931028, 3047618.5572353415), (704878.6090498527, 3047626.8727541426), (704863.3293153878, 3047628.323804317), (704862.5299262307, 3047620.008452563), (704877.7997931028, 3047618.5572353415)]",POINT (704870.5672315103 3047623.440988524)
way/536021233,way/536021233,"POLYGON ((704848.9470013347 3047632.826934625, 704847.4310224421 3047617.150850593, 704860.6228611075 3047615.8864958775, 704862.1386379881 3047631.573663507, 704848.9470013347 3047632.826934625))","[(704848.9470013347, 3047632.826934625), (704847.4310224421, 3047617.150850593), (704860.6228611075, 3047615.8864958775), (704862.1386379881, 3047631.573663507), (704848.9470013347, 3047632.826934625)]",POINT (704854.7856371758 3047624.359287819)
way/536021234,way/536021234,"POLYGON ((704842.4734528442 3047623.4965917915, 704843.7866995153 3047637.118728315, 704828.7049099478 3047638.5509668593, 704827.3916469376 3047624.9288329543, 704842.4734528442 3047623.4965917915))","[(704842.4734528442, 3047623.4965917915), (704843.7866995153, 3047637.118728315), (704828.7049099478, 3047638.5509668593), (704827.3916469376, 3047624.9288329543), (704842.4734528442, 3047623.4965917915)]",POINT (704835.5891772894 3047631.0237787333)
way/536021235,way/536021235,"POLYGON ((704828.8788372271 3047644.095910473, 704835.9150387673 3047643.426758682, 704836.9337814783 3047653.984761526, 704829.8975858466 3047654.6539123706, 704828.8788372271 3047644.095910473))","[(704828.8788372271, 3047644.095910473), (704835.9150387673, 3047643.426758682), (704836.9337814783, 3047653.984761526), (704829.8975858466, 3047654.6539123706), (704828.8788372271, 3047644.095910473)]",POINT (704832.9063107792 3047649.0403350177)
way/536021236,way/536021236,"POLYGON ((704842.466461528 3047639.8454684634, 704843.3760870986 3047649.248902374, 704837.7946890997 3047649.776149071, 704836.8850593544 3047640.37271583, 704842.466461528 3047639.8454684634))","[(704842.466461528, 3047639.8454684634), (704843.3760870986, 3047649.248902374), (704837.7946890997, 3047649.776149071), (704836.8850593544, 3047640.37271583), (704842.466461528, 3047639.8454684634)]",POINT (704840.1305742266 3047644.810808344)
way/536021237,way/536021237,"POLYGON ((704881.0613207693 3047708.7585747517, 704880.1942540138 3047699.765957933, 704887.0524459695 3047699.104940386, 704887.919322224 3047708.10863895, 704881.0613207693 3047708.7585747517))","[(704881.0613207693, 3047708.7585747517), (704880.1942540138, 3047699.765957933), (704887.0524459695, 3047699.104940386), (704887.919322224, 3047708.10863895), (704881.0613207693, 3047708.7585747517)]",POINT (704884.0575188866 3047703.934325142)
way/536021238,way/536021238,"POLYGON ((704873.940726596 3047706.7993606417, 704873.081676168 3047697.9177196976, 704878.6037893994 3047697.3894977057, 704879.4628359284 3047706.2711392757, 704873.940726596 3047706.7993606417))","[(704873.940726596, 3047706.7993606417), (704873.081676168, 3047697.9177196976), (704878.6037893994, 3047697.3894977057), (704879.4628359284, 3047706.2711392757), (704873.940726596, 3047706.7993606417)]",POINT (704876.2722569851 3047702.0944288033)
way/536021239,way/536021239,"POLYGON ((704850.671131898 3047719.854631283, 704849.8368747487 3047711.2615939495, 704857.981375288 3047710.4890928348, 704858.8057492547 3047719.0819656434, 704850.671131898 3047719.854631283))","[(704850.671131898, 3047719.854631283), (704849.8368747487, 3047711.2615939495), (704857.981375288, 3047710.4890928348), (704858.8057492547, 3047719.0819656434), (704850.671131898, 3047719.854631283)]",POINT (704854.3236135328 3047715.1709689153)
way/536021240,way/536021240,"POLYGON ((704879.046430524 3047718.7448249757, 704878.6159802602 3047714.3594088824, 704891.3226038943 3047713.1534727504, 704891.7530497273 3047717.5388895622, 704879.046430524 3047718.7448249757))","[(704879.046430524, 3047718.7448249757), (704878.6159802602, 3047714.3594088824), (704891.3226038943, 3047713.1534727504), (704891.7530497273, 3047717.5388895622), (704879.046430524, 3047718.7448249757)]",POINT (704885.18451616 3047715.9491489073)
way/536021241,way/536021241,"POLYGON ((704843.6331470994 3047665.1699228743, 704844.3150382771 3047672.2418903788, 704824.9285346413 3047674.0786610306, 704824.2466325599 3047667.006695274, 704843.6331470994 3047665.1699228743))","[(704843.6331470994, 3047665.1699228743), (704844.3150382771, 3047672.2418903788), (704824.9285346413, 3047674.0786610306), (704824.2466325599, 3047667.006695274), (704843.6331470994, 3047665.1699228743)]",POINT (704834.280838274 3047669.624292041)
way/536021242,way/536021242,"POLYGON ((704839.5838538706 3047685.1310201474, 704838.6072703435 3047675.0060006897, 704844.802370351 3047674.411443567, 704845.7787633304 3047684.547544781, 704839.5838538706 3047685.1310201474))","[(704839.5838538706, 3047685.1310201474), (704838.6072703435, 3047675.0060006897), (704844.802370351, 3047674.411443567), (704845.7787633304, 3047684.547544781), (704839.5838538706, 3047685.1310201474)]",POINT (704842.1936067699 3047679.7737792055)
way/536021243,way/536021243,"POLYGON ((704803.9290668477 3047693.7670485913, 704802.0855137489 3047674.6383453347, 704822.3034028691 3047672.715702784, 704824.1469252107 3047691.8444109675, 704803.9290668477 3047693.7670485913))","[(704803.9290668477, 3047693.7670485913), (704802.0855137489, 3047674.6383453347), (704822.3034028691, 3047672.715702784), (704824.1469252107, 3047691.8444109675), (704803.9290668477, 3047693.7670485913)]",POINT (704813.1162271089 3047683.2413744624)
way/536021244,way/536021244,"POLYGON ((704828.9605348653 3047702.3551148265, 704828.0012885735 3047692.3744796766, 704835.502639273 3047691.6576980716, 704836.4618796102 3047701.6383341737, 704828.9605348653 3047702.3551148265))","[(704828.9605348653, 3047702.3551148265), (704828.0012885735, 3047692.3744796766), (704835.502639273, 3047691.6576980716), (704836.4618796102, 3047701.6383341737), (704828.9605348653, 3047702.3551148265)]",POINT (704832.2315855405 3047697.0064060213)
way/536021245,way/536021245,"POLYGON ((704786.4545119668 3047613.85769347, 704785.3432029736 3047602.333836368, 704793.2799649554 3047601.579977546, 704794.391266674 3047613.1038358132, 704786.4545119668 3047613.85769347))","[(704786.4545119668, 3047613.85769347), (704785.3432029736, 3047602.333836368), (704793.2799649554, 3047601.579977546), (704794.391266674, 3047613.1038358132), (704786.4545119668, 3047613.85769347)]",POINT (704789.867236584 3047607.7188349115)
way/536021246,way/536021246,"POLYGON ((704868.7584041546 3047557.2439451353, 704867.707027651 3047546.275282685, 704878.2366325203 3047545.276711613, 704879.2980631674 3047556.2344600013, 704868.7584041546 3047557.2439451353))","[(704868.7584041546, 3047557.2439451353), (704867.707027651, 3047546.275282685), (704878.2366325203, 3047545.276711613), (704879.2980631674, 3047556.2344600013), (704868.7584041546, 3047557.2439451353)]",POINT (704873.4993338707 3047551.258629519)
way/536021247,way/536021247,"POLYGON ((704805.8224085011 3047469.723387213, 704806.7990515287 3047479.848398726, 704798.2188539321 3047480.669071859, 704797.2522673088 3047470.5331458594, 704805.8224085011 3047469.723387213))","[(704805.8224085011, 3047469.723387213), (704806.7990515287, 3047479.848398726), (704798.2188539321, 3047480.669071859), (704797.2522673088, 3047470.5331458594), (704805.8224085011, 3047469.723387213)]",POINT (704802.022553092 3047475.1946503017)
way/536026842,way/536026842,"POLYGON ((704810.8513755058 3047470.328529298, 704819.0985641524 3047469.9234833494, 704819.4439034102 3047477.0341471895, 704811.2067828196 3047477.428277031, 704810.8513755058 3047470.328529298))","[(704810.8513755058, 3047470.328529298), (704819.0985641524, 3047469.9234833494), (704819.4439034102, 3047477.0341471895), (704811.2067828196, 3047477.428277031), (704810.8513755058, 3047470.328529298)]",POINT (704815.1511246384 3047473.6778003396)
way/536026843,way/536026843,"POLYGON ((704817.2434846082 3047468.595590529, 704816.3453599046 3047459.0925995843, 704822.1346476958 3047458.5466489596, 704823.0426458386 3047468.0498059765, 704817.2434846082 3047468.595590529))","[(704817.2434846082, 3047468.595590529), (704816.3453599046, 3047459.0925995843), (704822.1346476958, 3047458.5466489596), (704823.0426458386, 3047468.0498059765), (704817.2434846082, 3047468.595590529)]",POINT (704819.6917166122 3047463.5724913976)
way/536026845,way/536026845,"POLYGON ((704785.7003243266 3047468.8545038234, 704782.3141356022 3047469.2744358955, 704781.6164673299 3047463.731813269, 704785.0026575306 3047463.311880913, 704785.7003243266 3047468.8545038234))","[(704785.7003243266, 3047468.8545038234), (704782.3141356022, 3047469.2744358955), (704781.6164673299, 3047463.731813269), (704785.0026575306, 3047463.311880913), (704785.7003243266, 3047468.8545038234)]",POINT (704783.6583961771 3047466.2931582723)
way/536026847,way/536026847,"POLYGON ((704769.5250197538 3047453.553769742, 704778.1922743819 3047450.4844690314, 704782.2328314775 3047461.7359163836, 704773.5655833038 3047464.805213848, 704769.5250197538 3047453.553769742))","[(704769.5250197538, 3047453.553769742), (704778.1922743819, 3047450.4844690314), (704782.2328314775, 3047461.7359163836), (704773.5655833038, 3047464.805213848), (704769.5250197538, 3047453.553769742)]",POINT (704775.8789270213 3047457.644841501)
way/536026849,way/536026849,"POLYGON ((704775.0483815738 3047471.846241205, 704773.5655833038 3047464.805213848, 704779.4155684572 3047463.584131938, 704780.8983636354 3047470.62516019, 704775.0483815738 3047471.846241205))","[(704775.0483815738, 3047471.846241205), (704773.5655833038, 3047464.805213848), (704779.4155684572, 3047463.584131938), (704780.8983636354, 3047470.62516019), (704775.0483815738, 3047471.846241205)]",POINT (704777.2319741928 3047467.7151864767)
way/536026851,way/536026851,"POLYGON ((704882.6877939245 3047501.325353043, 704886.0282067861 3047507.1782630547, 704876.9309584412 3047512.324089619, 704873.5806652775 3047506.471016811, 704882.6877939245 3047501.325353043))","[(704882.6877939245, 3047501.325353043), (704886.0282067861, 3047507.1782630547), (704876.9309584412, 3047512.324089619), (704873.5806652775, 3047506.471016811), (704882.6877939245, 3047501.325353043)]",POINT (704879.8061165153 3047506.824602553)
way/536026853,way/536026853,"POLYGON ((704811.4219993327 3047484.049063316, 704811.2067828196 3047477.428277031, 704822.071215485 3047477.0892185927, 704822.2866116858 3047483.698924474, 704811.4219993327 3047484.049063316))","[(704811.4219993327, 3047484.049063316), (704811.2067828196, 3047477.428277031), (704822.071215485, 3047477.0892185927), (704822.2866116858, 3047483.698924474), (704811.4219993327, 3047484.049063316)]",POINT (704816.7451390773 3047480.566446267)
way/536026855,way/536026855,"POLYGON ((704789.3888861152 3047485.7861841046, 704789.2569491349 3047483.63366835, 704795.883981599 3047483.212570602, 704796.0256097352 3047485.376332809, 704789.3888861152 3047485.7861841046))","[(704789.3888861152, 3047485.7861841046), (704789.2569491349, 3047483.63366835), (704795.883981599, 3047483.212570602), (704796.0256097352, 3047485.376332809), (704789.3888861152, 3047485.7861841046)]",POINT (704792.641895479 3047484.5022420664)
way/536026857,way/536026857,"POLYGON ((704788.6736009037 3047481.2962511713, 704787.9397191108 3047477.32695774, 704794.5898029818 3047476.1192768053, 704795.3138049542 3047480.0884054, 704788.6736009037 3047481.2962511713))","[(704788.6736009037, 3047481.2962511713), (704787.9397191108, 3047477.32695774), (704794.5898029818, 3047476.1192768053), (704795.3138049542, 3047480.0884054), (704788.6736009037, 3047481.2962511713)]",POINT (704791.6288801741 3047478.707296452)
way/536026858,way/536026858,"POLYGON ((704776.5947504325 3047474.499046675, 704786.6954824795 3047472.562153246, 704787.4140612641 3047476.2651729807, 704777.3131465713 3047478.2131465976, 704776.5947504325 3047474.499046675))","[(704776.5947504325, 3047474.499046675), (704786.6954824795, 3047472.562153246), (704787.4140612641, 3047476.2651729807), (704777.3131465713, 3047478.2131465976), (704776.5947504325, 3047474.499046675)]",POINT (704782.0019566338 3047475.3854133566)
way/536026860,way/536026860,"POLYGON ((704761.7141383948 3047476.887978622, 704760.0640562265 3047468.6249074247, 704769.8982737756 3047466.6724552065, 704771.5481643253 3047474.9466090533, 704761.7141383948 3047476.887978622))","[(704761.7141383948, 3047476.887978622), (704760.0640562265, 3047468.6249074247), (704769.8982737756, 3047466.6724552065), (704771.5481643253, 3047474.9466090533), (704761.7141383948, 3047476.887978622)]",POINT (704765.8071789079 3047471.782617116)
way/536026862,way/536026862,"POLYGON ((704752.4588950446 3047459.5971239274, 704750.4904780368 3047449.100832161, 704762.1860069047 3047446.9245912377, 704764.16429239 3047457.4210507837, 704752.4588950446 3047459.5971239274))","[(704752.4588950446, 3047459.5971239274), (704750.4904780368, 3047449.100832161), (704762.1860069047, 3047446.9245912377), (704764.16429239, 3047457.4210507837), (704752.4588950446, 3047459.5971239274)]",POINT (704757.3252314746 3047453.261576628)
way/536026864,way/536026864,"POLYGON ((704759.2564310113 3047465.518938597, 704758.2498948177 3047459.538870442, 704768.3463690246 3047457.856823208, 704769.3529005697 3047463.836892476, 704759.2564310113 3047465.518938597))","[(704759.2564310113, 3047465.518938597), (704758.2498948177, 3047459.538870442), (704768.3463690246, 3047457.856823208), (704769.3529005697, 3047463.836892476), (704759.2564310113, 3047465.518938597)]",POINT (704763.8013988631 3047461.687880941)
way/536026866,way/536026866,"POLYGON ((704849.6117132525 3047498.1334476634, 704853.9156050807 3047497.784321987, 704854.7753841596 3047508.39508285, 704850.4716815327 3047508.7331270445, 704849.6117132525 3047498.1334476634))","[(704849.6117132525, 3047498.1334476634), (704853.9156050807, 3047497.784321987), (704854.7753841596, 3047508.39508285), (704850.4716815327, 3047508.7331270445), (704849.6117132525, 3047498.1334476634)]",POINT (704852.1939498518 3047503.2612432847)
way/536026868,way/536026868,"POLYGON ((704837.5656466624 3047505.3137290166, 704849.7858247173 3047503.667310087, 704850.4716815327 3047508.7331270445, 704838.2515083218 3047510.3795449934, 704837.5656466624 3047505.3137290166))","[(704837.5656466624, 3047505.3137290166), (704849.7858247173, 3047503.667310087), (704850.4716815327, 3047508.7331270445), (704838.2515083218, 3047510.3795449934), (704837.5656466624, 3047505.3137290166)]",POINT (704844.0186653505 3047507.023427608)
way/536026870,way/536026870,"POLYGON ((704822.9341290853 3047508.7597412863, 704819.0216730072 3047495.1716837212, 704825.1470704398 3047493.4342845757, 704829.0498283589 3047507.011098113, 704822.9341290853 3047508.7597412863))","[(704822.9341290853, 3047508.7597412863), (704819.0216730072, 3047495.1716837212), (704825.1470704398, 3047493.4342845757), (704829.0498283589, 3047507.011098113), (704822.9341290853, 3047508.7597412863)]",POINT (704824.037371274 3047501.0932356194)
way/536026872,way/536026872,"POLYGON ((704799.7397896999 3047513.1708243894, 704796.5451430802 3047498.6083113384, 704811.717344158 3047495.326496036, 704812.7086413393 3047499.8543042494, 704804.8449437595 3047501.551523833, 704805.7355639737 3047505.60103137, 704814.6900828109 3047503.6671416685, 704816.0027974291 3047509.6523433565, 704799.7397896999 3047513.1708243894))","[(704799.7397896999, 3047513.1708243894), (704796.5451430802, 3047498.6083113384), (704811.717344158, 3047495.326496036), (704812.7086413393, 3047499.8543042494), (704804.8449437595, 3047501.551523833), (704805.7355639737, 3047505.60103137), (704814.6900828109, 3047503.6671416685), (704816.0027974291, 3047509.6523433565), (704799.7397896999, 3047513.1708243894)]",POINT (704805.4624717262 3047504.5807012073)
way/536026873,way/536026873,"POLYGON ((704782.906055217 3047508.876596126, 704781.7732120728 3047503.3599405913, 704788.9512558389 3047501.895078021, 704790.0937882898 3047507.422980708, 704782.906055217 3047508.876596126))","[(704782.906055217, 3047508.876596126), (704781.7732120728, 3047503.3599405913), (704788.9512558389, 3047501.895078021), (704790.0937882898, 3047507.422980708), (704782.906055217, 3047508.876596126)]",POINT (704785.9325461773 3047505.388822883)
way/536026874,way/536026874,"POLYGON ((704798.140970093 3047533.12861676, 704793.7905336398 3047533.898175983, 704790.1548650565 3047513.8084205175, 704794.505493694 3047513.0277786436, 704798.140970093 3047533.12861676))","[(704798.140970093, 3047533.12861676), (704793.7905336398, 3047533.898175983), (704790.1548650565, 3047513.8084205175), (704794.505493694, 3047513.0277786436), (704798.140970093, 3047533.12861676)]",POINT (704794.1480104908 3047523.4648942277)
way/536026876,way/536026876,"POLYGON ((704772.7061413224 3047500.802927064, 704776.880085582 3047499.952816891, 704784.4752944168 3047536.723849363, 704780.3112394717 3047537.5741215935, 704772.7061413224 3047500.802927064))","[(704772.7061413224, 3047500.802927064), (704776.880085582, 3047499.952816891), (704784.4752944168, 3047536.723849363), (704780.3112394717, 3047537.5741215935), (704772.7061413224, 3047500.802927064)]",POINT (704778.5917337269 3047518.7564816154)
way/536026878,way/536026878,"POLYGON ((704777.7130234069 3047502.726689558, 704776.0323926415 3047492.157619651, 704784.0765347758 3047490.8956802147, 704785.7472811756 3047501.464586276, 704777.7130234069 3047502.726689558))","[(704777.7130234069, 3047502.726689558), (704776.0323926415, 3047492.157619651), (704784.0765347758, 3047490.8956802147), (704785.7472811756, 3047501.464586276), (704777.7130234069, 3047502.726689558)]",POINT (704780.8920348177 3047496.810106756)
way/536026880,way/536026880,"POLYGON ((704808.7566185134 3047519.318253227, 704817.497758176 3047517.735483897, 704819.1553034374 3047526.7302398807, 704810.4139842599 3047528.3240886163, 704808.7566185134 3047519.318253227))","[(704808.7566185134, 3047519.318253227), (704817.497758176, 3047517.735483897), (704819.1553034374, 3047526.7302398807), (704810.4139842599, 3047528.3240886163), (704808.7566185134, 3047519.318253227)]",POINT (704813.9550849176 3047523.027357903)
way/536026881,way/536026881,"POLYGON ((704802.4360385013 3047529.7644622717, 704800.7784817641 3047520.7697092495, 704808.7566185134 3047519.318253227, 704810.4139842599 3047528.3240886163, 704802.4360385013 3047529.7644622717))","[(704802.4360385013, 3047529.7644622717), (704800.7784817641, 3047520.7697092495), (704808.7566185134, 3047519.318253227), (704810.4139842599, 3047528.3240886163), (704802.4360385013, 3047529.7644622717)]",POINT (704805.5970330891 3047524.54378217)
way/536026882,way/536026882,"POLYGON ((704838.5582668686 3047525.1043150313, 704836.8977837673 3047511.5650410117, 704846.4618028097 3047510.406180137, 704848.1123979473 3047523.9452906754, 704838.5582668686 3047525.1043150313))","[(704838.5582668686, 3047525.1043150313), (704836.8977837673, 3047511.5650410117), (704846.4618028097, 3047510.406180137), (704848.1123979473, 3047523.9452906754), (704838.5582668686, 3047525.1043150313)]",POINT (704842.507343528 3047517.754068578)
way/536026884,way/536026884,"POLYGON ((704886.5545720423 3047523.536074245, 704888.9185424964 3047531.644865762, 704885.4535704062 3047532.6398201957, 704883.0895979673 3047524.5310294665, 704886.5545720423 3047523.536074245))","[(704886.5545720423, 3047523.536074245), (704888.9185424964, 3047531.644865762), (704885.4535704062, 3047532.6398201957), (704883.0895979673, 3047524.5310294665), (704886.5545720423, 3047523.536074245)]",POINT (704886.004070619 3047528.0879470166)
way/536026886,way/536026886,"POLYGON ((704895.6363767604 3047550.578123542, 704893.5593245663 3047543.626878226, 704898.6235226758 3047542.1266766074, 704900.7005723995 3047549.0779229305, 704895.6363767604 3047550.578123542))","[(704895.6363767604, 3047550.578123542), (704893.5593245663, 3047543.626878226), (704898.6235226758, 3047542.1266766074), (704900.7005723995, 3047549.0779229305), (704895.6363767604, 3047550.578123542)]",POINT (704897.1299490288 3047546.3524000305)
